budget,mode,delta_cap,scene,target_workers,seed,task_id,participant_count,norm_sq_sum,dimension,no_truth,iterations,converged,pair_evaluations,effective_budget,angular_available,valid_score_count,scores_json,labels_json,retained_json,worker_ids_json,screening_macro_f1
Exact,exact_abod,20,Climate,39,20260808,75,48,1.7696905518267e-05,5,False,4,True,11638,48,True,48,"[0.10091478116868896,0.28416952450233696,0.2877414824240756,0.3130607583396549,0.27916287036974113,0.31530188838238943,0.0661352658208819,0.21775856098891755,0.1393124997432271,0.24927232225026072,0.2849954664503243,0.16909099210523326,0.029933136771726376,0.3100318270447354,0.07918321119051229,0.20700921141763037,0.1929292165989374,0.10642077537747797,0.08604637170872871,0.24291967387310798,0.29227357374812135,0.3277520836077026,9.046010149513153e-07,0.0028815408146183326,0.0023270262780298975,0.04833557371279153,0.005477703100416316,0.005927575205910784,0.31536924464227356,0.02233839432490062,0.0045134023774283175,0.16303312839863382,0.00672048588021702,2.7556101528622733e-05,7.333431835182911e-05,0.00355495885898367,0.04989128626672931,0.0004968066682094996,9.126273841756527e-05,0.0043541145441224,0.001650691499334919,9.962082087273437e-05,0.025593180068199137,0.015384180379227442,0.0008607581389411019,0.00016740364417360413,0.0050194933767151225,0.001317271856938559]","[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,0,1,2,0,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,3,4,5,9,12,19,20,22,25,26,27,28,29,35,36,37,39,42,44,45,47,51,52,53,56,57,58,60,63,67,70,71,72,76,79,80,81,83,86,88,91,92,93,94,95,96,100]",0.9014492753623189
Exact,exact_abod,20,Climate,39,20260808,76,41,1.901422452005874e-05,5,False,4,True,7410,41,True,41,"[0.262398728252082,0.309995408672732,0.1662197149668943,0.33330211621979144,0.11722217315707377,0.0678373091181512,0.27917804731863305,0.17785894205444483,0.1108599250067469,0.1587886825983752,0.14876912738130252,0.13651108447649732,0.13667330733273592,0.1284971087311751,0.2357152932817646,0.24317959265688394,0.23553142442538172,0.14638379229263676,0.2036612610272874,0.5106740884000519,0.33085569418501576,0.2563798862121217,5.297643392719289e-06,1.6299567952651e-06,6.750466119320271e-07,5.198492780347373e-06,3.11885348469638e-05,8.12836964601031e-07,3.482207985127571e-06,6.225038553183896e-06,4.225842535863303e-06,0.08802072830217374,1.6798915092468667e-06,3.26469379971782e-07,1.430273235132262e-07,7.254561740745253e-08,1.1416449292684235e-07,2.7772050281609904e-06,4.4306312756918657e-07,1.2678855641698347e-06,3.295084056561124e-07]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]","[1,6,18,20,24,29,31,32,33,35,36,37,38,39,40,41,43,46,47,49,51,60,61,62,63,67,70,71,73,76,77,78,79,80,81,85,87,88,90,95,99]",0.926654740608229
Exact,exact_abod,20,Climate,39,20260808,77,26,3.208984826735565e-05,5,False,3,True,2184,26,True,26,"[0.29507394622355804,0.23073495710586053,0.019521106733753707,0.1945115870299028,0.32923764337173134,0.009376151567027575,0.0905254285365858,0.05199787709486025,0.1320844958727102,0.12277541612293702,0.3412169521025523,0.11253837702701862,0.1967299360371906,0.172245938171013,0.15494398791338757,0.07130083424009312,0.050983776314551865,9.304523254903452e-07,0.08275940410231516,3.202595941315491e-05,2.960290897970449e-07,0.24973502133551598,1.6410991126754571e-06,1.7074143375833575e-07,1.120127895322723e-07,1.987813371017576e-07]","[0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,2,2,2,2]","[1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0]","[3,6,7,8,13,17,18,27,28,29,32,37,43,51,52,56,65,66,68,72,75,80,88,97,98,99]",0.6753246753246753
Exact,exact_abod,20,Climate,39,20260808,78,36,2.255485875988691e-05,5,False,3,True,5814,36,True,36,"[0.29796916480797564,0.09057277910185049,0.09630719204002565,0.03504636718759069,0.3486547142184004,0.23041617550186555,0.16403587559107188,0.28594328811320546,0.07812435527773776,0.1377189946764451,0.2884680400080701,0.12290279443665857,0.10253517502740526,0.09722919370561983,0.1655396784482471,0.21523779132851362,0.35593263458303426,0.34563296026563683,0.2891877064595434,0.3171930947091811,0.2798891814548659,0.0005517815014333662,0.13454427588700044,0.26529434874610686,0.1430873355717268,1.6701788338334423e-05,8.33577454593761e-07,0.18107030035055868,1.790029335316362e-07,1.26507220053067e-06,1.1194317731043259e-06,1.2602968797694342e-07,2.5606792593603013e-06,1.5373467622062417e-07,2.1180144900516152e-07,1.213037486800478e-07]","[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0]","[4,5,10,14,18,21,23,25,29,30,31,34,35,37,39,41,44,45,49,52,55,57,58,61,67,68,74,75,77,79,82,86,88,91,95,99]",0.8114617940199336
Exact,exact_abod,20,Climate,39,20260808,79,25,2.4060503168754123e-05,5,False,4,True,1518,25,True,25,"[0.18031728251564857,0.22123519403358974,0.11732702714924202,0.19295328507563816,0.1284820810573232,0.02793159863014102,0.05751244267700414,0.21211401489915704,0.2637554697561269,0.11466210741750586,0.059536142180969615,0.05682436820735699,5.659825612567596e-06,3.465722681252036e-07,1.5356378273742303e-05,0.00010812707539991036,2.3730966886220724e-07,1.1769435188624778e-07,5.164896166503779e-06,1.6534271433627417e-07,1.0854451485941577e-06,5.309351850146956e-07,3.2050500985179243e-07,6.808710956101796e-08,1.5255184415176233e-07]","[0,0,0,0,0,1,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5,11,14,16,18,20,29,35,43,45,49,59,61,63,64,65,69,72,73,77,79,82,86,90,100]",0.9025341130604287
Exact,exact_abod,20,Climate,39,20260808,80,36,5.06511927701409e-06,5,False,4,True,3094,36,True,36,"[0.1624153919338932,0.13966900154633705,0.03631451971197583,0.18110103329148883,0.1672603362507356,0.327906042864087,0.06312393601189259,0.2471308352290657,0.22363029863095832,0.19641270461501445,0.09657997780535862,0.0528541196453236,0.0866767002939302,8.056182327513984e-07,0.009315405238557372,0.27780016652932826,3.266242122457448e-07,0.09502725368241736,0.0002561257593720671,0.007321718131278096,2.6040917044147357e-05,3.850285925451069e-05,6.743806382642101e-05,0.005369613979917107,0.006427689221486929,0.039144016168220115,0.0016497295246601493,0.013205936817667149,0.008443681456909765,0.015042051231548345,0.005590166789706731,0.0017868109925937732,0.002256420998919857,7.471032638373179e-05,0.01474854320825207,0.014884568973806158]","[0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[8,10,16,21,22,23,27,34,36,44,47,51,54,56,58,59,60,63,64,65,66,75,76,78,80,81,82,83,85,87,88,89,90,91,93,100]",0.8611111111111112
Exact,exact_abod,20,Climate,39,20260808,81,33,2.285152416728058e-05,5,False,3,True,3720,33,True,33,"[0.23091245411570813,0.1595087441902074,0.13005877114301004,0.22434694318331277,0.11373311555346079,0.22006494291940232,0.3364800612638068,0.14255804314063475,0.2362956892379618,0.03905984963817878,0.1453624901581786,0.23505381467880082,0.039212914683686734,0.11244555093865427,0.05338778718471032,0.08737155094989055,9.201199171039085e-05,0.0003299730397615095,4.2409961489773155e-05,0.1772868134659803,4.864920137112796e-06,0.00010616816022720583,8.213322872084802e-06,2.4075770704573e-07,1.128165737331884e-06,9.022805059629306e-08,1.3482024034272862e-06,3.236079624165973e-07,9.96221093387498e-05,3.4763112231162786e-07,9.750554186166602e-07,3.8496718043491423e-07,3.77826962326519e-07]","[0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,3,4,6,13,17,18,19,23,24,27,29,31,34,35,49,58,61,62,63,64,70,72,74,79,80,84,87,89,91,92,93,99]",0.9181818181818182
Exact,exact_abod,20,Climate,39,20260808,82,35,1.1263931182769671e-05,5,False,4,True,9108,35,True,35,"[0.0955298604086464,0.06752942309668457,0.11807632853329152,0.17404422814355192,0.07181858733966265,0.209586950540314,0.22131592296633762,0.05487289341959795,0.16037313482963664,0.14708971470288368,0.1345447528894405,0.17140388811612556,0.25996049164153373,0.2353582461769476,0.03769020635872634,0.24023245094987705,0.0586200584516293,0.213586114905299,0.22581432312968708,0.12289882254577525,0.08422235541392356,0.1442444563147541,0.0015582271466909807,0.00605866853251398,0.00016327224422560914,0.005857732925008163,0.0022604367428610797,0.0004149552565606798,6.426795809525035e-05,0.0002426339856745077,0.00019602037688474028,0.03377299526800376,0.00015064830106929523,0.00025619994330459446,0.0007245978994960849]","[0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,4,6,7,9,10,16,17,22,24,25,29,30,31,34,43,45,46,47,48,49,50,55,59,60,65,71,75,76,80,84,88,89,92,96]",0.9434146341463414
Exact,exact_abod,20,Climate,39,20260808,83,47,5.2961800185155275e-06,5,False,3,True,18270,47,True,47,"[0.22058076483073044,0.24766903106164312,0.22580772755367068,0.10589479629554792,0.08699147607756903,0.1590704668837133,0.1791961500215745,0.19931993532508172,0.25948371844352824,0.2263518668369992,0.21916715175848767,0.1753798731042487,0.10190449976370093,0.028488421174834598,0.1780315877030816,0.12875006218572435,0.27183631975313544,0.057665846733961156,0.018694380064243527,0.2982936887015965,0.26190497839734206,0.24677714670331802,0.20583002192799857,0.2427506818579973,0.1038229274387253,0.12315989104717212,0.05286443924898156,0.19097424560190926,0.23959647758844985,0.20460618769838224,0.07962105437654786,0.1378105073380011,0.09025236306953638,0.0015400370322744565,9.715213232369874e-07,1.2937991306100886e-06,1.6574008428329953e-07,6.256262859031908e-06,0.1371127166515373,9.980798541216612e-05,0.00019674428414105985,2.1301524965233283e-06,3.745990288767776e-07,3.6337219236147863e-07,1.6907974366995703e-07,1.2193108820232982e-07,1.2569075265798884e-07]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0]","[1,2,3,4,5,7,10,11,16,19,20,22,23,26,28,30,31,34,35,36,37,38,39,40,41,44,46,49,51,52,53,54,55,56,61,65,66,67,70,71,75,76,82,84,88,95,99]",0.8077324973876698
Exact,exact_abod,20,Climate,39,20260808,84,34,3.499883402003731e-05,5,False,4,True,4896,34,True,34,"[0.259175563643005,0.06017687099866201,0.25748016478657076,0.17612532540041806,0.16066391793768847,0.03163730719061918,0.2394778113256165,0.12353524891532211,0.24339366590027323,0.01571866935043011,0.3183836109725001,0.22233109510943108,0.21487415670624008,0.023130280326860365,0.2966824470147624,0.11681571928020887,0.0408417382317784,0.10194452834572805,0.2621397189777398,0.014274426946819262,0.2392785394111553,3.1021200242679323e-06,5.442022830546508e-05,4.6202861785754285e-07,0.0017617492264971949,4.060377421439829e-06,3.047815247284141e-07,9.715729444404116e-08,9.752503985711662e-07,9.661875394746189e-08,3.5969898597491327e-07,3.3168710975804004e-07,3.7618928848630776e-07,8.952388184021208e-08]","[0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,6,7,8,10,11,19,20,25,26,31,32,35,37,41,42,46,50,52,53,56,63,65,68,69,71,72,83,84,85,87,94,97,99]",0.8455522971652003
Exact,exact_abod,20,Climate,39,20260808,85,43,2.7547961466885348e-05,5,False,4,True,13325,43,True,43,"[0.11984493769459548,0.06456822023822051,0.028775036660160395,0.24999147522808318,0.24015514102259222,0.09629699342990782,0.26098793364527884,0.2680374993750827,0.24229971507959513,0.2526295090268752,0.11706972655132913,0.21364142723788412,0.23758503462054548,0.1841600104143509,0.029321071089629752,0.084433892124547,0.16986116425096237,0.23964492015636685,0.12323777150375498,0.03286734293483297,0.2404948935829369,0.4152702216683277,0.2878394012845094,4.169639451388268e-07,0.11143265998020412,0.15173473887688854,0.13957238222256585,0.001979281695626846,0.0022801227498746614,0.010553611298234004,1.6843023392207504e-05,0.0023618886493617258,0.0031909998782694905,0.0029175298188005693,0.03360385901485374,0.0032350611205489792,0.007812576221029337,0.009153109711553233,0.0004859587191212311,0.00031348172376693755,2.5620597687449126e-05,0.004028059680131068,0.00030549781945078604]","[0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,2,5,6,8,11,12,14,19,26,27,29,30,31,33,34,36,37,38,40,43,47,50,51,55,59,66,68,70,73,74,78,80,83,84,85,86,89,90,95,96,98,100]",0.8792270531400965
Exact,exact_abod,20,Climate,39,20260808,86,39,5.8580142092227305e-05,5,False,3,True,8547,39,True,39,"[0.09784331010705397,0.13827971842592132,0.19382849562531354,0.2510015369647647,0.17919132231413715,0.20891576929123878,0.042761699175177165,0.11667700626327555,0.0864065420259586,0.3323077203643697,0.1940898057618619,0.20158996765101508,0.25463444205322056,0.238579188966721,0.18697191641012564,0.09646299722283572,0.3020253074288177,0.0532256834139866,0.18302647927043414,0.22647001384190882,0.1684519213349676,1.513585851799495e-07,0.009245885806170003,0.007105196020131542,0.37863496748655096,0.0032718132025493576,0.0043716695212504654,0.10610161882746215,0.0023667124192906603,1.2692090876602723e-05,0.002444816330109263,0.004086176550438893,0.0009131321268908563,0.027126533960780998,0.06462672936578293,0.00011523377717471049,4.9985721734528367e-05,0.00023519001681177287,0.0005650957723592329]","[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,2,0,2,2,2,2,2,1,0,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0]","[3,4,6,8,10,13,14,15,19,25,30,31,32,33,34,36,38,41,42,47,50,51,53,62,63,64,67,68,70,72,78,82,84,86,87,89,91,96,97]",0.8793604651162791
Exact,exact_abod,20,Climate,39,20260808,87,36,8.26385115635649e-05,5,False,3,True,4624,36,True,36,"[0.09587557419057618,0.01332861271745711,0.12481305390674129,0.05319837856291085,0.035156366222431616,0.35109365467766496,0.20496086308950084,0.1734237045948029,0.24655238096880044,0.026894552004274278,0.23857667856429635,0.23051855875415386,0.16898697253300876,0.21344047059684146,0.1822739539346427,0.12835341008668918,0.11337537538556121,0.001185108713513571,0.0013622417581451733,0.11304184892597804,0.0005679861719639842,0.006062989805917221,2.8036370691883805e-05,0.21460154089402236,0.00048808610206463294,0.12408719426077035,0.19833488899376286,0.0004241336034113053,0.00015929486240295873,0.00018659798044649067,0.000713709828320475,0.0004836479598896762,0.0006527693305205288,0.0005973262613601008,0.00015765026747250355,0.00026732476958378644]","[0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2]","[1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0]","[6,9,11,13,15,16,17,18,19,22,23,28,38,40,48,50,51,52,53,56,57,58,59,61,64,65,67,69,78,83,88,90,92,93,97,100]",0.7803030303030303
Exact,exact_abod,20,Climate,39,20260808,88,30,8.106840812793287e-05,5,False,3,True,3808,30,True,30,"[0.2397341631634888,0.05993424493392018,0.25072607837915856,0.09387172123268049,0.09767123517660342,0.250319467216183,0.10881621820000678,0.06669356691720864,0.20126095703011443,0.24790218570111652,0.19107618243601174,0.18677482330629921,0.3191363178348706,0.04064485063200892,0.1810119961790852,0.2029701167856452,0.00038619148122683754,0.0064872982739707045,0.010616366612628922,0.11913872270700161,0.027234240756252255,0.06503543231766915,0.007198815431537724,0.17569682597258768,0.0005846763106236564,0.00023847446579022802,0.3482854039922243,0.004816561450171203,0.004883246084726728,0.0007443421950269249]","[0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,1,0,2,0,2,2,0,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0]","[1,5,12,14,18,20,22,23,25,28,29,33,38,40,41,52,55,56,58,62,68,70,76,77,82,89,90,91,92,97]",0.7689393939393939
Exact,exact_abod,20,Climate,39,20260808,89,47,1.8747955987129613e-05,5,False,2,True,15795,47,True,47,"[0.06649618256977068,0.20819020336601132,0.2867430755982936,0.19901608804529608,0.18442472720420822,0.10207032494738194,0.151624691977703,0.10796445942830911,0.2047814606337851,0.08999369693968677,0.2614384759997619,0.1594899791437111,0.23125947454379586,0.06993434681419894,0.14124603255592874,0.17633433098398654,0.0830979474803228,0.11525441419501084,0.18039275882797276,0.13264824762939031,0.16368791024781496,0.06395832314593858,0.09088275862800091,0.1414568535131481,0.2585246888144206,0.16718529161746098,5.674805899594684e-05,0.15528876983537754,0.0555881469903092,3.717277870598309e-06,8.863253049034093e-05,0.10922340085559974,0.0018177279415422223,0.0017911294766940942,0.14020419409950655,0.0023867136884887256,0.0013174067272341873,1.2486560192281604e-05,0.000272579012544842,8.952295645203426e-06,0.005155006228778526,0.00010829900446306287,5.894340412610705e-07,6.167605208917414e-06,7.89423336988465e-06,3.9764881618494856e-05,4.2458666797141346e-05]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]","[3,4,6,7,8,9,11,12,13,15,16,17,21,22,23,24,25,29,32,34,35,36,39,43,47,50,51,53,56,60,61,62,64,66,67,69,70,76,77,80,81,82,83,85,91,98,99]",0.9200956937799043
Exact,exact_abod,20,Climate,39,20260808,90,44,2.489420688244748e-05,5,False,3,True,8820,44,True,44,"[0.25160632844269143,0.15888664773966585,0.26335639068785655,0.3818576565877979,0.20625200211437844,0.18696590133935792,0.06775167773582427,0.20502229112740808,0.21208076966893824,0.1361411285947379,0.17505600432911603,0.2875442557145009,0.20353310807698555,0.08977372886065861,0.31657944263521365,0.04282794583529882,0.3212480959125624,0.3814057443261882,0.28066349135880125,0.277936179148072,0.3023446640309576,4.034113486211381e-07,0.1428344077164859,1.3960093683061763e-06,0.0007445221683745685,7.072959038595035e-06,9.354002006791e-05,0.08131717029312631,0.3421309948646546,2.2702261160604347e-06,1.0598846714143683e-06,1.5265296864435332e-06,3.369736362107692e-07,5.830610637812875e-06,2.0133089696351542e-07,7.145356603958059e-08,8.133124433748095e-07,1.4617489580225687e-07,4.829411274509155e-08,5.659611457201678e-08,1.5175131342394414e-07,4.0954264487625183e-07,4.3425526012130564e-07,1.873225159514339e-07]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,2,5,7,8,15,19,24,25,26,27,29,33,34,36,37,42,45,47,49,50,51,56,57,62,63,64,67,69,72,73,75,76,77,78,82,83,84,89,90,91,92,94,98]",0.919661733615222
Exact,exact_abod,20,Climate,39,20260808,91,49,1.2057195193635338e-05,5,False,3,True,11891,49,True,49,"[0.10998205905356823,0.056218007444228967,0.33414625370059303,0.26769007805719,0.15040587995132051,0.15114524787248,0.06079135254529655,0.302558905701399,0.20126450798796025,0.05531206777795247,0.10776846174147248,0.25398290237593146,0.24884719093689925,0.09538641892476388,0.23272799749858403,0.2865338873530777,0.2547487413766683,0.1696487246290954,0.10261891142792488,0.2874348559271333,0.2515091950076075,0.08229980554706955,0.13652108159409568,0.03242240259994051,1.0639554742913395e-06,0.20199323533303293,0.19350018440006336,0.12886078123112835,0.026203911534293325,5.243665412030753e-07,7.001215896236745e-05,0.0019538142144382075,1.5600480394794874e-07,2.2381903599073806e-07,2.687766282519202e-07,3.7344057776669125e-07,1.0084325047891036e-05,2.1432659525408386e-07,3.725230899340666e-06,1.4365789712828349e-06,1.2455598801673436e-06,1.2727228454867914e-06,4.268686548838685e-07,9.026680832938933e-07,5.048261879898781e-08,2.2112972813467254e-06,4.1459854026473095e-07,6.335476914881495e-07,5.732521980003149e-08]","[0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,5,9,12,15,17,19,23,26,28,29,30,31,33,35,38,39,42,44,45,47,49,50,54,55,56,57,58,60,62,66,72,73,74,76,77,79,81,82,83,84,85,86,88,92,94,95,97,98]",0.8815911193339501
Exact,exact_abod,20,Climate,39,20260808,92,37,3.859882785144782e-05,5,False,4,True,4760,37,True,37,"[0.24552360050378544,0.02836983257809514,0.20152142139636434,0.30719314281757143,0.11321240076876705,0.3251581123431455,0.2801577642776195,0.3724730391778886,0.3461066766508846,0.12433615745862049,0.20820091040367472,0.21883191412202405,0.07251630430677519,0.16917083930991916,0.36609839354109125,0.052666977664603654,2.9249865784712634e-07,0.018958547297499337,0.2649670672641932,3.0930784892631438e-06,0.0329170813287379,2.647723695427083e-07,1.9741596761120355e-07,2.2329396246247744e-05,1.0408644778913087e-06,5.504740665829842e-07,2.175774846813683e-05,0.00014716105068397764,9.783847032048586e-08,4.212287429016555e-06,1.1379055146484953e-07,4.3449362387787583e-07,5.624412120448656e-08,5.232429089804878e-08,9.770400677955955e-08,4.2953854298010585e-08,5.1410133056414e-07]","[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,10,12,19,21,23,25,26,28,33,34,35,38,39,42,49,51,56,57,63,64,65,66,69,72,73,74,75,78,79,82,84,91,92,94,95,97]",0.9266129032258064
Exact,exact_abod,20,Climate,39,20260808,93,45,3.3462254075671358e-06,5,False,3,True,13975,45,True,45,"[0.1668013370026943,0.0694422702571554,0.12776579340250588,0.11491740193724566,0.08603803045402575,0.2137112555353316,0.03033244929555131,0.0531389539625602,0.20056454611011282,0.2455523857473887,0.19224356726838818,0.08472203074752169,0.21013546072804282,0.22414314136513408,0.15663739006917332,0.16723889171848985,0.06867881733053097,0.14315316033579545,0.23686083452107543,0.14422370269033088,0.03746248746884348,0.1649425977080473,0.09068315413672424,0.1832617372607348,0.2482768697844842,4.224130913784572e-05,0.0519243802143789,0.19902249120395862,0.005349960753760065,2.1265968103115076e-07,0.004851754532186716,0.004337024074654605,0.004895642868648003,0.23907410973879084,0.10182330177934029,0.13884159646715924,0.0031663104467468083,0.2006404138977445,0.006096116479827914,9.558758536550764e-05,0.005385708457633344,0.004787904080273763,0.011298798848898754,0.0032652058282743347,0.016098542958632375]","[0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0]","[2,4,8,11,12,14,16,17,18,20,21,25,28,30,31,32,34,37,39,40,44,45,46,47,48,51,52,56,58,59,62,63,65,66,67,68,71,72,73,76,79,85,88,90,94]",0.8348416289592759
Exact,exact_abod,20,Climate,39,20260808,94,35,0.00048124001359484256,5,False,4,True,5643,35,True,35,"[0.308955447330178,0.17259181151367217,0.2196171077284259,0.023235980425221077,0.25809982857466446,0.24157880928475797,0.32467379237690924,0.14616553896345558,0.23052546187204723,0.1044735346825504,0.12697941355735728,0.05818010451037095,0.24206207386306175,0.25658726971171364,0.04514154238833428,0.2836940593724887,0.10281516163367199,0.27056041552235843,0.3996024147189819,3.560009893393884e-07,0.07985651852505102,0.09042401532325309,0.1903862047838697,0.06896263363967879,0.165973587506119,0.008150559127274163,0.49666510890975846,0.0778490061745035,0.055700935791297916,0.3192564221334055,0.006499302979287481,0.00219093452784908,0.023585906734202303,0.00754839297102457,0.19242504670914512]","[0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,2,1,2,0]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1]","[1,2,3,8,12,13,14,16,28,29,30,34,37,38,39,41,44,50,55,56,58,60,61,62,65,69,70,72,74,81,82,88,92,98,99]",0.5761099365750528
